epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,4213.71,0.66343,0.56689,1.02866,0.93798,0.88756,0.9273,0.78488,0.5832,0.51594,0.96598,0.00151005,0.00151005,0.00151005
51,4294.49,0.66773,0.57826,1.03076,0.97377,0.86657,0.9273,0.80033,0.56079,0.4592,0.95551,0.00150005,0.00150005,0.00150005
52,4376.4,0.69203,0.56612,1.04417,0.93524,0.86181,0.9186,0.76847,0.60677,0.51473,1.00409,0.00149005,0.00149005,0.00149005
53,4457.47,0.65717,0.55759,1.02221,0.97153,0.83612,0.91531,0.7859,0.62213,0.52622,1.012,0.00148005,0.00148005,0.00148005
54,4539.03,0.66981,0.53557,1.02737,0.96429,0.83364,0.91699,0.79226,0.59822,0.51634,0.97034,0.00147005,0.00147005,0.00147005
55,4620.58,0.68094,0.55636,1.038,0.9512,0.86903,0.92151,0.78941,0.62272,0.47033,1.01407,0.00146005,0.00146005,0.00146005
56,4701.65,0.66947,0.54428,1.03949,0.92813,0.87161,0.92457,0.78083,0.64089,0.49091,1.00835,0.00145006,0.00145006,0.00145006
57,4782.9,0.68798,0.56328,1.03929,0.91064,0.85109,0.90341,0.7663,0.6424,0.57373,1.00784,0.00144006,0.00144006,0.00144006
58,4863.89,0.63967,0.52692,1.01203,0.95755,0.87294,0.92268,0.81886,0.53215,0.44749,0.95213,0.00143006,0.00143006,0.00143006
59,4945.02,0.64457,0.54851,1.00735,0.93157,0.87221,0.91331,0.79503,0.61833,0.50543,0.97205,0.00142006,0.00142006,0.00142006
60,5026.75,0.68933,0.55087,1.03086,0.93081,0.87684,0.92899,0.792,0.59743,0.47175,0.97306,0.00141006,0.00141006,0.00141006
61,5107.51,0.65749,0.54766,1.02304,0.96188,0.87843,0.9276,0.8198,0.54045,0.46147,0.95137,0.00140006,0.00140006,0.00140006
62,5205.7,0.68419,0.55922,1.03641,0.96915,0.8514,0.91938,0.78157,0.58711,0.52255,0.9704,0.00139006,0.00139006,0.00139006
63,5287.55,0.65458,0.53066,1.01458,0.96277,0.8729,0.92138,0.80901,0.55682,0.48112,0.95147,0.00138006,0.00138006,0.00138006
64,5368.7,0.61528,0.50584,1.00599,0.95165,0.86313,0.91554,0.80241,0.53689,0.45629,0.95651,0.00137006,0.00137006,0.00137006
65,5487.61,0.63186,0.51745,0.9999,0.94139,0.85466,0.91308,0.77598,0.59436,0.53879,0.98558,0.00136006,0.00136006,0.00136006
66,5568.66,0.61684,0.50622,0.99794,0.94703,0.84861,0.91639,0.80598,0.55701,0.48671,0.9575,0.00135007,0.00135007,0.00135007
67,5650.41,0.6289,0.51575,1.00638,0.98621,0.85822,0.92623,0.79996,0.56903,0.44734,0.9763,0.00134007,0.00134007,0.00134007
68,5731.78,0.62548,0.50997,1.00597,0.96833,0.86647,0.93094,0.80838,0.55272,0.46879,0.95407,0.00133007,0.00133007,0.00133007
69,5813.07,0.62778,0.51233,0.99542,0.94714,0.87282,0.9187,0.805,0.54688,0.47772,0.95534,0.00132007,0.00132007,0.00132007
70,5896.64,0.60577,0.48403,1.0005,0.95629,0.87119,0.92196,0.82322,0.52035,0.43675,0.96158,0.00131007,0.00131007,0.00131007
71,5978.12,0.57926,0.47433,0.97386,0.9828,0.86168,0.92585,0.82016,0.5281,0.42404,0.94564,0.00130007,0.00130007,0.00130007
72,6059.75,0.59529,0.47556,0.97755,0.96817,0.88492,0.91895,0.82939,0.51336,0.42789,0.94551,0.00129007,0.00129007,0.00129007
73,6143.98,0.63823,0.51788,1.01586,0.90809,0.86127,0.90235,0.77699,0.60608,0.56719,1.00157,0.00128007,0.00128007,0.00128007
74,6224.94,0.64383,0.5259,1.01532,0.97443,0.87734,0.92742,0.81115,0.53895,0.44577,0.94569,0.00127007,0.00127007,0.00127007
75,6306.2,0.60427,0.47457,0.98894,0.94714,0.86579,0.90859,0.78823,0.57815,0.54485,0.99242,0.00126007,0.00126007,0.00126007
76,6391.53,0.58812,0.49038,0.97799,0.94547,0.88818,0.92851,0.82489,0.49677,0.41314,0.9241,0.00125008,0.00125008,0.00125008
77,6473.28,0.59626,0.49764,0.99132,0.98206,0.8596,0.92842,0.81775,0.54428,0.45801,0.94803,0.00124008,0.00124008,0.00124008
78,6574.74,0.5901,0.48614,0.99619,0.98853,0.84774,0.91959,0.81793,0.52483,0.43878,0.93096,0.00123008,0.00123008,0.00123008
79,6659.97,0.57911,0.45663,0.97648,0.97467,0.85665,0.9201,0.82278,0.50543,0.47139,0.93257,0.00122008,0.00122008,0.00122008
80,6747.67,0.61356,0.47526,0.9967,0.96803,0.88459,0.93194,0.82804,0.50636,0.44191,0.93326,0.00121008,0.00121008,0.00121008
81,6871.27,0.56992,0.47058,0.97475,0.94937,0.88084,0.92431,0.81265,0.52512,0.45569,0.94743,0.00120008,0.00120008,0.00120008
82,6952.17,0.594,0.46522,0.99061,0.98417,0.84017,0.91611,0.79629,0.56435,0.4902,0.96105,0.00119008,0.00119008,0.00119008
83,7033.6,0.59903,0.49053,0.98963,0.98807,0.88612,0.93752,0.81893,0.5146,0.41974,0.94167,0.00118008,0.00118008,0.00118008
84,7115.25,0.58273,0.47099,0.9829,0.95753,0.88483,0.93894,0.83108,0.51231,0.43694,0.93149,0.00117008,0.00117008,0.00117008
85,7197.15,0.60301,0.48413,0.99473,0.95037,0.88661,0.93143,0.83112,0.50281,0.44258,0.92673,0.00116008,0.00116008,0.00116008
86,7279.22,0.57926,0.45972,0.96887,0.97666,0.88819,0.9265,0.82574,0.49549,0.44282,0.91238,0.00115008,0.00115008,0.00115008
87,7360.19,0.57441,0.47273,0.96169,0.97513,0.8737,0.92997,0.83087,0.48506,0.45249,0.90701,0.00114009,0.00114009,0.00114009
88,7441.5,0.55908,0.44573,0.96993,0.97602,0.8737,0.92457,0.8307,0.48823,0.43733,0.9283,0.00113009,0.00113009,0.00113009
89,7521.86,0.53055,0.44359,0.95041,0.98368,0.86657,0.93084,0.82805,0.47954,0.42111,0.92015,0.00112009,0.00112009,0.00112009
90,7606.02,0.56526,0.4552,0.96597,0.97155,0.88513,0.93022,0.82687,0.50331,0.40374,0.91753,0.00111009,0.00111009,0.00111009
91,7700.17,0.54401,0.42551,0.9546,0.96302,0.87962,0.92984,0.82544,0.52619,0.44579,0.93271,0.00110009,0.00110009,0.00110009
92,7781.58,0.51628,0.40934,0.93709,0.95544,0.89232,0.9324,0.83209,0.46138,0.42407,0.9029,0.00109009,0.00109009,0.00109009
93,7863.38,0.55378,0.43335,0.96183,0.94709,0.88746,0.93049,0.84262,0.47129,0.41504,0.91322,0.00108009,0.00108009,0.00108009
94,7950.72,0.53608,0.43293,0.95978,0.94945,0.89898,0.92878,0.83818,0.47647,0.41444,0.91499,0.00107009,0.00107009,0.00107009
95,8046.05,0.55349,0.4575,0.96251,0.97958,0.87646,0.93878,0.83961,0.50265,0.4249,0.92126,0.00106009,0.00106009,0.00106009
96,8127.95,0.54568,0.43315,0.97275,0.96712,0.86838,0.92158,0.82483,0.47677,0.43592,0.91929,0.0010501,0.0010501,0.0010501
97,8209.03,0.54726,0.44145,0.96177,0.96362,0.86553,0.92363,0.83431,0.4862,0.45142,0.91748,0.0010401,0.0010401,0.0010401
98,8309.45,0.54381,0.42251,0.96785,0.97055,0.88072,0.9313,0.84933,0.46811,0.40259,0.92442,0.0010301,0.0010301,0.0010301
99,8395.22,0.53402,0.42337,0.95266,0.97615,0.86,0.92094,0.83704,0.46479,0.404,0.91051,0.0010201,0.0010201,0.0010201
100,8476.43,0.50433,0.40131,0.92416,0.98316,0.8834,0.93224,0.83531,0.48278,0.38748,0.92813,0.0010101,0.0010101,0.0010101
101,8558.49,0.51048,0.40217,0.9317,0.96955,0.88901,0.94129,0.84949,0.48047,0.38058,0.92191,0.0010001,0.0010001,0.0010001
102,8662.89,0.51778,0.4064,0.94329,0.93991,0.90262,0.94228,0.84825,0.46638,0.38185,0.90305,0.000990101,0.000990101,0.000990101
103,8744.06,0.51359,0.42262,0.95873,0.97906,0.89258,0.93796,0.84503,0.45881,0.38322,0.90792,0.000980102,0.000980102,0.000980102
104,8825.6,0.50873,0.41085,0.93977,0.99143,0.88879,0.94077,0.84694,0.46849,0.38013,0.91353,0.000970103,0.000970103,0.000970103
105,8907.42,0.55912,0.43112,0.96421,0.96746,0.8676,0.93298,0.84103,0.49374,0.38364,0.92178,0.000960104,0.000960104,0.000960104
106,8989.28,0.52741,0.41721,0.94242,0.95458,0.88571,0.93414,0.8404,0.47545,0.396,0.91955,0.000950105,0.000950105,0.000950105
107,9070.81,0.51099,0.41045,0.94775,0.97804,0.89886,0.94616,0.85129,0.44889,0.37365,0.90355,0.000940106,0.000940106,0.000940106
108,9152.76,0.53013,0.42446,0.94736,0.99462,0.87386,0.94217,0.85157,0.45394,0.38684,0.89935,0.000930107,0.000930107,0.000930107
109,9234.01,0.51928,0.39537,0.95032,0.99485,0.89604,0.94248,0.85851,0.43143,0.36212,0.90372,0.000920108,0.000920108,0.000920108
110,9316,0.53799,0.4212,0.96506,0.98268,0.90743,0.93695,0.8412,0.47903,0.38426,0.92424,0.000910109,0.000910109,0.000910109
111,9397.51,0.53003,0.42298,0.95848,0.97038,0.88672,0.9389,0.85287,0.45168,0.35611,0.90331,0.00090011,0.00090011,0.00090011
112,9479.39,0.47971,0.37144,0.92778,0.94109,0.90908,0.93534,0.84082,0.46247,0.36944,0.90391,0.000890111,0.000890111,0.000890111
113,9561.25,0.49085,0.39254,0.93904,0.93853,0.9052,0.94122,0.83972,0.46475,0.36157,0.92442,0.000880112,0.000880112,0.000880112
114,9642.29,0.50261,0.40511,0.93882,0.98606,0.86357,0.92906,0.83924,0.46452,0.38424,0.91719,0.000870113,0.000870113,0.000870113
115,9723.2,0.48891,0.37465,0.93679,0.95337,0.90468,0.94809,0.86557,0.43619,0.35283,0.88908,0.000860114,0.000860114,0.000860114
116,9804.91,0.49316,0.38054,0.93964,0.97787,0.91282,0.94787,0.85691,0.44813,0.33985,0.90787,0.000850115,0.000850115,0.000850115
117,9887.04,0.49863,0.39486,0.942,0.95842,0.89817,0.94313,0.85855,0.43254,0.35982,0.87611,0.000840116,0.000840116,0.000840116
118,9970.28,0.46407,0.36348,0.92686,0.97254,0.88574,0.93663,0.85415,0.4323,0.34925,0.88915,0.000830117,0.000830117,0.000830117
119,10052.1,0.48413,0.36928,0.93482,0.94985,0.89217,0.93188,0.84267,0.45819,0.40688,0.90827,0.000820118,0.000820118,0.000820118
120,10133.6,0.50027,0.38911,0.93894,0.94782,0.92579,0.94545,0.85732,0.45193,0.36491,0.90482,0.000810119,0.000810119,0.000810119
121,10562.9,0.48066,0.37036,0.92714,0.98801,0.90019,0.94371,0.85921,0.45055,0.35249,0.90658,0.00080012,0.00080012,0.00080012
122,10643,0.49607,0.3881,0.93201,0.98177,0.90265,0.93559,0.85065,0.45658,0.34296,0.90471,0.000790121,0.000790121,0.000790121
123,10723.5,0.46449,0.36939,0.92211,0.97413,0.89099,0.93979,0.86435,0.40162,0.33224,0.87376,0.000780122,0.000780122,0.000780122
124,10804.7,0.47219,0.378,0.92589,0.97673,0.89889,0.9473,0.86864,0.41177,0.3432,0.87796,0.000770123,0.000770123,0.000770123
125,10886.4,0.49452,0.38695,0.9324,0.95983,0.8787,0.94354,0.85426,0.44317,0.36032,0.894,0.000760124,0.000760124,0.000760124
126,10968.2,0.47074,0.37166,0.91893,0.94049,0.91685,0.94114,0.85923,0.42804,0.36473,0.88643,0.000750125,0.000750125,0.000750125
127,11050.2,0.47909,0.37821,0.9377,0.99383,0.88905,0.94259,0.86299,0.42544,0.34766,0.88095,0.000740126,0.000740126,0.000740126
128,11131.4,0.45203,0.35262,0.92392,0.95084,0.90937,0.94243,0.85302,0.4584,0.37613,0.9057,0.000730127,0.000730127,0.000730127
129,11213.4,0.47443,0.37591,0.92925,0.9646,0.92162,0.94467,0.85498,0.43368,0.34005,0.88582,0.000720128,0.000720128,0.000720128
130,11309.2,0.47684,0.36834,0.93635,0.97135,0.91389,0.94509,0.8549,0.44816,0.34984,0.89818,0.000710129,0.000710129,0.000710129
131,11390.6,0.44946,0.34731,0.91671,0.98351,0.90675,0.95064,0.87063,0.40391,0.31018,0.87616,0.00070013,0.00070013,0.00070013
132,11491.2,0.44812,0.34753,0.92326,0.98976,0.89965,0.95294,0.8701,0.42115,0.31732,0.87507,0.000690131,0.000690131,0.000690131
133,11572.8,0.47063,0.36167,0.91965,0.97694,0.89914,0.94644,0.86678,0.41942,0.352,0.87326,0.000680132,0.000680132,0.000680132
134,11680.6,0.44756,0.35325,0.91338,0.97198,0.90324,0.95008,0.87045,0.41356,0.34379,0.87177,0.000670133,0.000670133,0.000670133
135,11762.4,0.46235,0.36464,0.9235,0.99167,0.88902,0.94589,0.86525,0.41826,0.346,0.88408,0.000660134,0.000660134,0.000660134
136,11843.6,0.43792,0.35064,0.90879,0.98412,0.88368,0.94964,0.85884,0.42774,0.34582,0.89619,0.000650135,0.000650135,0.000650135
137,11925.1,0.44562,0.34729,0.91459,1,0.89356,0.95217,0.86988,0.41121,0.33476,0.88463,0.000640136,0.000640136,0.000640136
138,12006.7,0.4666,0.36256,0.92137,0.98041,0.90185,0.94353,0.86121,0.40952,0.35173,0.88727,0.000630137,0.000630137,0.000630137
139,12088.2,0.46218,0.3733,0.91146,0.96852,0.89327,0.94291,0.86145,0.40599,0.34346,0.879,0.000620138,0.000620138,0.000620138
140,12169.9,0.4314,0.34308,0.90194,0.99348,0.88703,0.94648,0.86692,0.40505,0.36,0.87853,0.000610139,0.000610139,0.000610139
141,12252,0.43457,0.33936,0.90697,0.97392,0.8808,0.94873,0.86302,0.42662,0.35203,0.90029,0.00060014,0.00060014,0.00060014
142,12351.1,0.45176,0.34356,0.91861,0.94105,0.91502,0.94843,0.86203,0.42352,0.34802,0.90056,0.000590141,0.000590141,0.000590141
143,12436.6,0.43044,0.33247,0.902,0.95141,0.90879,0.94678,0.86395,0.38942,0.32633,0.87533,0.000580142,0.000580142,0.000580142
144,12518,0.43756,0.3295,0.91244,0.96759,0.89487,0.94585,0.86308,0.40261,0.34311,0.88194,0.000570143,0.000570143,0.000570143
145,12600,0.42075,0.33146,0.89964,0.9677,0.90179,0.94684,0.87182,0.39462,0.32898,0.87544,0.000560144,0.000560144,0.000560144
146,12700.9,0.42733,0.32102,0.89951,0.99759,0.86807,0.94231,0.86404,0.40894,0.36222,0.88257,0.000550145,0.000550145,0.000550145
147,12786.6,0.43165,0.34441,0.90829,0.96979,0.91301,0.94865,0.86595,0.4001,0.34902,0.88666,0.000540146,0.000540146,0.000540146
148,12868.2,0.43436,0.33653,0.90103,0.98524,0.88839,0.94462,0.86611,0.39933,0.33193,0.87719,0.000530147,0.000530147,0.000530147
149,12998.2,0.41284,0.33591,0.90099,0.99014,0.89438,0.94872,0.87843,0.39193,0.31497,0.87272,0.000520148,0.000520148,0.000520148
150,13125,0.39978,0.32185,0.88852,0.9816,0.8808,0.94746,0.87968,0.3827,0.31319,0.87171,0.000510149,0.000510149,0.000510149
151,13232.1,0.41585,0.32105,0.89723,0.95472,0.89567,0.94945,0.87065,0.41046,0.33674,0.88652,0.00050015,0.00050015,0.00050015
152,18981.4,0.40896,0.31103,0.88795,0.96524,0.88326,0.94378,0.86848,0.39676,0.33931,0.86965,0.000490151,0.000490151,0.000490151
153,19064,0.41051,0.31624,0.89132,0.95825,0.90457,0.94582,0.86999,0.38609,0.31661,0.8641,0.000480152,0.000480152,0.000480152
154,19148.4,0.42647,0.32938,0.91323,0.97063,0.91621,0.94569,0.87498,0.39098,0.30781,0.86921,0.000470153,0.000470153,0.000470153
155,19233.5,0.40489,0.32562,0.89551,0.98008,0.91245,0.94647,0.87698,0.37266,0.31691,0.86533,0.000460154,0.000460154,0.000460154
156,19314.1,0.40217,0.30383,0.89115,0.96694,0.90391,0.94676,0.87987,0.38209,0.33013,0.86563,0.000450155,0.000450155,0.000450155
157,19395.6,0.4161,0.3295,0.91022,0.97959,0.90581,0.94758,0.87922,0.36646,0.29744,0.84793,0.000440156,0.000440156,0.000440156
158,19476.5,0.41587,0.32614,0.91197,0.96893,0.90802,0.94507,0.88301,0.37951,0.32474,0.86581,0.000430157,0.000430157,0.000430157
159,19558.1,0.41554,0.31578,0.90696,0.98616,0.90324,0.94497,0.86969,0.39988,0.34241,0.86909,0.000420158,0.000420158,0.000420158
160,19652,0.40352,0.31674,0.88982,0.98862,0.91453,0.94491,0.87332,0.39086,0.33213,0.87052,0.000410159,0.000410159,0.000410159
161,19732.6,0.38377,0.29643,0.88102,0.97611,0.91167,0.95007,0.87984,0.3881,0.32397,0.87012,0.00040016,0.00040016,0.00040016
162,19821.4,0.40811,0.31297,0.90044,0.97701,0.89351,0.94723,0.87722,0.38004,0.30401,0.87012,0.000390161,0.000390161,0.000390161
163,19930.9,0.39952,0.31888,0.8933,0.98576,0.87525,0.94372,0.87444,0.38025,0.3354,0.86779,0.000380162,0.000380162,0.000380162
164,20011.6,0.39329,0.31199,0.88978,0.98095,0.90298,0.94672,0.87538,0.39195,0.31443,0.8721,0.000370163,0.000370163,0.000370163
165,20103.1,0.40538,0.31611,0.90176,0.95603,0.92296,0.94449,0.87354,0.3919,0.31474,0.87211,0.000360164,0.000360164,0.000360164
166,20184,0.37649,0.28654,0.87645,0.98228,0.8982,0.94959,0.88221,0.37107,0.28472,0.86122,0.000350165,0.000350165,0.000350165
167,20296.4,0.40409,0.29796,0.89877,0.98883,0.88756,0.95058,0.88714,0.37331,0.29189,0.8694,0.000340166,0.000340166,0.000340166
168,20378.1,0.38014,0.29121,0.89417,0.96732,0.90074,0.94904,0.8846,0.37152,0.29821,0.87063,0.000330167,0.000330167,0.000330167
169,20459.1,0.36652,0.29402,0.87361,0.98366,0.89572,0.94854,0.88336,0.36479,0.29663,0.86776,0.000320168,0.000320168,0.000320168
170,20555.6,0.37274,0.29294,0.86861,0.9702,0.89874,0.95028,0.88071,0.36804,0.29686,0.8673,0.000310169,0.000310169,0.000310169
171,20636.1,0.36258,0.28245,0.88326,0.97285,0.90393,0.95186,0.88765,0.37553,0.29853,0.86598,0.00030017,0.00030017,0.00030017
172,20717.3,0.37572,0.29028,0.87962,0.96793,0.89669,0.94798,0.88247,0.36298,0.30262,0.86104,0.000290171,0.000290171,0.000290171
173,20798.6,0.3667,0.27656,0.8861,0.9783,0.88868,0.94718,0.87864,0.37704,0.30607,0.86195,0.000280172,0.000280172,0.000280172
174,20881.9,0.37893,0.29188,0.88097,0.96483,0.91336,0.95067,0.88328,0.37077,0.29016,0.86175,0.000270173,0.000270173,0.000270173
175,20962.8,0.38356,0.29978,0.8855,0.94636,0.91807,0.95088,0.88134,0.36776,0.29598,0.86654,0.000260174,0.000260174,0.000260174
176,21044.3,0.36728,0.28235,0.87658,0.95765,0.9137,0.95061,0.8819,0.37187,0.29672,0.8635,0.000250175,0.000250175,0.000250175
177,21126.1,0.37724,0.28285,0.89011,0.98029,0.90288,0.94953,0.88182,0.38114,0.29766,0.86718,0.000240176,0.000240176,0.000240176
178,21211.4,0.37959,0.29108,0.8896,0.98695,0.91155,0.94927,0.88367,0.37877,0.29755,0.86689,0.000230177,0.000230177,0.000230177
179,21292.6,0.35667,0.2802,0.87876,0.98539,0.92348,0.95105,0.87822,0.37704,0.28458,0.86341,0.000220178,0.000220178,0.000220178
180,21399.4,0.36099,0.27694,0.88343,0.97548,0.91799,0.95634,0.8871,0.36132,0.27493,0.86238,0.000210179,0.000210179,0.000210179
181,21480.6,0.37134,0.27733,0.89245,0.98119,0.91635,0.95468,0.8872,0.36335,0.28451,0.86432,0.00020018,0.00020018,0.00020018
182,21572,0.35207,0.27087,0.87894,0.97526,0.91377,0.95144,0.88857,0.36745,0.28611,0.86108,0.000190181,0.000190181,0.000190181
183,21652.9,0.34374,0.26162,0.86691,0.98242,0.9043,0.95208,0.89306,0.35728,0.28155,0.85713,0.000180182,0.000180182,0.000180182
184,32644.6,0.36507,0.29128,0.87932,0.98231,0.90505,0.95342,0.89213,0.36642,0.29374,0.85792,0.000170183,0.000170183,0.000170183
